D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_36.wav|không phải là một cái thời điểm mà không phải là cái việc là ai đi đến với mình vì một cái thời điểm rạng rỡ của mình hay là sao Tức là để nhìn lại nếu mà kể
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_37.wav|về quá trình mình sống ấy Mình để cho người ta cảm giác gì mình làm cho người khác cái gì thì để đến khi mình già rồi
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_38.wav|bởi vì người ta hay nghĩ là tuổi già rồi thì đôi khi là họ không có có nhiều năng lượng hay cái sự cống hiến một như như
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_39.wav|những lứa tuổi khác thì em nghĩ đấy cũng là một điều để mình cố gắng sống để tới
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_40.wav|khi nào mà mình già đi và mình vẫn có thể tạo được cảm xúc tốt cho người khác Em hãy nghĩ về chuyện tương lai xa đến
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_41.wav|mức độ là khi nào mình già cái nơi Cái này lâu chưa thực ra là cũng Từ cái lúc mà em em nhận
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_42.wav|thấy là em là con nude và bố mẹ em càng ngày càng già cho nên là em rất là rất
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_43.wav|là để ý về cái vấn đề tuổi tác Lúc em sinh ra là chị gái em đã đi học rồi đúng
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_44.wav|không có phải là bây giờ bố mẹ bao nhiêu tuổi bố mẹ em thì hơi Hùng muốn nói số tuổi em nghĩ là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_45.wav|tầm Chắc là bố Chắc gần bảy chục Nhưng mà thực sự với em Bố em cũng không bao giờ nghĩ về
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_46.wav|tuổi bố quá nhiều ấy em chỉ nghĩ là bố có nhiều kiến thức về kinh nghiệm cho em thôi nên là em mà em cũng không muốn
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_47.wav|nghĩ về cái vấn đề đấy bởi vì em nghĩ là kiểu Bởi vì khi mình sinh ra thì bố mẹ mình đã có tuổi rồi cho nên là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_48.wav|[âm nhạc]
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_49.wav|[Tiếng cười] [âm nhạc]
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_50.wav|[Tiếng cười] Xem phim Hàn nhưng còn Nấc Thang Lên
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_51.wav|Thiên Đường nó trái tim mùa thu ấy chị mà cái thời điểm Đấy là chị gái em học cấp 3 các thứ Nên là em còn nhỏ em đã
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_52.wav|tiếp xúc mấy cái đấy mà em hay nói nhại thì cho tới năm cấp 1 thì mẹ em nghĩ là có một cái trung tâm tiếng Anh Lần đầu
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_53.wav|tiên xuất hiện tại thành phố Vinh Queen mẹ em nói thì mẹ đưa con đi học ở đấy xong em đi học và được phát triển cái
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_54.wav|cái khả năng ngoại ngữ của mình còn về cái vấn đề mà em làm công việc thì bố mẹ em là luôn luôn ủng hộ em vâng tức
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_55.wav|là dù em làm cái gì Bố mẹ em cũng ủng hộ em miễn là miễn là em làm cái gì nó tốt
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_56.wav|đẹp cho người khác là được và tốt đẹp cho mình phát triển là được Em có bao giờ nghĩ chị không biết là cái câu này
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_57.wav|nghe nó hơi quá đáng nhưng mà Tất nhiên là mình không chọn gia đình mình sinh ra và mình phát triển nhưng mà em có bao
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_58.wav|giờ đặt một cái tình huống là nếu mình không được ở trong gia đình của mình bây giờ thì cái kịch bản cuộc đời sẽ như thế
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_59.wav|nào Em có nghĩ cái đấy ạ mới đây thì em xem clip của chị Thủy Tiên
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_60.wav|với bố cùng xem á thì muốn nói đỉnh thật
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_61.wav|đấy Sao có cái đứa nó sinh ra hoàn cảnh nó thêm nó thành công mà nó giỏi IQ EQ
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_62.wav|đều cao Em cũng nghĩ là thực ra cái phần lớn về cái tư tưởng định hướng của em là được gia đình
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_63.wav|giúp định hướng rất là nhiều nhưng mà em cảm giác là cái tính của em khi mà sinh
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_64.wav|ra là đã rất là nhiều năng lượng và kiểu đã rất là thích nói chuyện với người
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_65.wav|khác quản dao nên là em nghĩ là em sẽ vẫn có thể khử chất hóa được những cái ước mơ của
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_66.wav|mình dựa trên cái khía cạnh đấy của mình cung sư tử hay sao nói anh cũng Sư Tử
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_67.wav|Bạn kia cũng thế
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_68.wav|[âm nhạc] em rất
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_69.wav|cái video mà kiểu em làm hai 2019 à 50 điều 50 điều tôi thực hiện được trong 10
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_70.wav|năm qua bây giờ thì em sẽ em chưa có video mới à em tức là em định 10 năm 15
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_71.wav|một lần à hay thế nào em định cứ cuối 1 năm 31 tháng 12 là em sẽ làm
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_72.wav|một video clip thì em cũng làm được trong vòng 5 rồi à đương nhiên là cái hình thức nhiều khi nó cũng thấy được thay đổi một tí ạ Tại
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_73.wav|vì chị cách mà chị [Tiếng cười]
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_74.wav|thì thực ra là kể cả ví dụ như chị phỏng vấn tác giả sách Chị cố gắng đọc sách của họ Nhưng mà cũng có những cái người
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_75.wav|mà sách của họ quá nhiều đi Hồi đó chị phỏng vấn anh Trương Quý chẳng hạn Chị mua hết 10 quyển sách của anh ạ hoặc là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_76.wav|bác fan cầm thượng sách của bác Cái giày như thế này thì kiểu có một cách nào mình mình đọc hết mình sẽ giả vờ bên
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_77.wav|nhau một ít thôi mình đấy rồi Ok chị hiểu thế nhưng mà theo em thì cái thời điểm này ấy cái thành công nhất của em
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_78.wav|mà được add vào trong list thì nó là cái gì Hồi đấy Chị thấy em thành công từ
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_79.wav|việc là em Ý là từ việc trở thành fan của Black Pink cũng là một Đúng không
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_80.wav|Một cái cột mốc người kiểu em còn có list là em năm này được trở thành gì của
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_81.wav|đứa cháu đầu tiên sau anh rể em bảo đấy là công sức của anh chị mà chứ không phải là của em đâu mà em thì liệt kê vào
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_82.wav|em cũng không biết nữa Nói chung là em nhìn mọi thứ cái gì Em vui thì em trông là thành công Thế còn cái thời điểm này cái gì mà em
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_83.wav|bấy giờ cái cột mốc thành công của em em nghĩ đó là tầm khoảng 1 năm trước thì
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_84.wav|em nghĩ nó là em lo lắng và làm cho gia đình tự hào được Còn bây giờ thì em muốn
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_85.wav|rộng hơn là mình mang từ cái gì đấy cho cộng đồng nhiều hơn về việc học tiếng Anh và phát triển bản thân ấy bởi vì em
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_86.wav|thấy bản thân em thì cũng không phải là học và sinh ra trong thành phố lớn và nhờ cái việc học ngoại ngữ mà em cũng đã
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_87.wav|tiếp cận được rất nhiều điều trên cuộc sống trong công việc trong cơ hội cũng cố gắng trở thành một công dân toàn cầu
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_88.wav|nên là em nghĩ nếu mà em làm được thì tất cả những bạn khác cũng có thể làm được nếu các bạn có cơ hội Các bạn có
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_89.wav|một chút nguồn cảm hứng nào đấy thì cái đấy là điều mà em đang cố gắng thực hiện nhiều hơn chị thấy cái việc học tiếng
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_90.wav|Anh đúng là một việc hơi của thế hệ bọn em nhé Tại vì là thế hệ trước chị là mọi
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_91.wav|người là tiếng Nga hoặc tiếng Pháp do cái tình hình chính trị là chính nữa mình thân với nơi nào Hay là mình phải
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_92.wav|dùng ngôn ngữ để tồn tại với một cái thể chế nào thì mình sẽ học ngôn ngữ đến lứa
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_93.wav|điều trị là nó là một sự lựa chọn sẽ thậm chí nhá hồi xưa là ai mà trượt
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_94.wav|chuyên văn và Toán đấy thì mới vào chuyên lý và chuyên anh cái cái thời Chị học trường chuyên ở Hải Phòng thì là như
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_95.wav|thế và mình cũng hay bị là À cái hội học ngoại ngữ là những cái hội mà cái thời của chị là là kiểu không xịn bằng Hội
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_96.wav|Văn Toàn nhưng mà rõ ràng đến lứa của em thì nó trở thành một khả năng sinh tồn nó hơi quay lại với các thế hệ trước Tức
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_97.wav|là nó là nhưng mà Sinh Tồn ở đây thì chúng ta sống trong cái đời sống này thì không cần phải kiểu mà sẽ là kiểu gần như để tạo ra dấu ấn
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_98.wav|đấy thì cái khó nhất của việc nhận thức ra cái điều đấy ở thế hệ của bọn em là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_99.wav|gì Ví dụ với em là năng khiếu thì chị không biết là với các bạn khác thì cái gì sẽ khiến các bạn thấy là à Ok tiếng
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_100.wav|Anh phải là cái thứ tôi kiểu ùm ra là một cái vũ khí hàng đầu của tôi để mà nói cái khó nhất thì thực ra tiếng
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_101.wav|Anh đúng là một phần là năng khiếu của em nhưng mà em cũng xác định được cái mục tiêu của mình khi học tiếng Anh thì
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_102.wav|cái khó nhất dành cho những người người mà đang nghĩ rằng là chưa cần học tiếng Anh thì chắc là họ phải trải qua một lần nào đó bị từ chối vì không có tiếng Anh
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_103.wav|thì em nghĩ mới có thể mỗi người đưa ra một bài học tức là để ra cơm ra khoai để
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_104.wav|ra giá trị để ra học bổng để ra công việc để ra thăng chức để ra tiền để ra những cái điều khác thì phải thực sự
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_105.wav|trải nghiệm Thế là em bị từ chối mà đau đớn nhất thì có Không thực ra là cái câu chuyện học tiếng Anh của em thì từ bé là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_106.wav|được xác định là chuyên anh rồi nhưng mà em cứ học tàng rồi thôi ạ cho tới khi em nhớ là cái thời điểm mà nó thay đổi con
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_107.wav|người em nhất rồi Tâm sinh quan em nhất đó là năm mà em thi ôn thi học sinh giỏi quốc gia là em học lớp 11 với lớp 12 thì
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_108.wav|cái vấn đề học sinh giỏi quốc gia đó là nếu như mà thi trượt là làm Bye bye Tức là chỉ cần cái nick của giải khuyến
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_109.wav|khích với giải ba là hai câu chuyện hoàn toàn khác nhau rồi mà em thì học siêu lệch mà đã học đợi chồng quốc gia thì là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_110.wav|phải thầy cô lại ưu tiên là cho học môn đấy để đi thi còn môn khác là Bye bye nhưng mà cái thời điểm Đấy là gia đình
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_111.wav|em cũng có một chút khó khăn về kinh tế sau em vẫn nhớ khoảnh khắc là mẹ em về em rất là ngại nói một điều với
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_112.wav|mẹ đó là xin học phí đấy là điều rất là ngại sau em nói với mẹ về về vấn đề sinh
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_113.wav|học phí mà em nhớ cái số tiền lúc đấy là 26 triệu để nộp tiền ôn thi đội tuyển quốc gia Bởi vì anh ở Vinh cho nên là cả
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_114.wav|đội tuyển sẽ phải đi ra Hà Nội để học các thầy cô ở trường đại học ở Hà Nội rồi học tùm lum tà năng học rất nhiều
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_115.wav|những cái bản thân lúc đấy em nghĩ là học thì cố gắng để được giải thôi cho em cũng không có ý nghĩ gì nhiều thế sau là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_116.wav|hai mẹ con xé một cái từ lịch ở phòng khách ngồi viết ra 26 Triệu Vy xin à vai
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_117.wav|ai rồi là kiểu cân đo đong đếm xong mình nói lần này mà mình thi trường nữa là chỉ tức là mình nói chung là tất cả đồ
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_118.wav|sông đổ bể kiểu bởi vì công sức của mọi người đổ ra rất là nhiều ấy em nghĩ đấy là một cái động lực mà lần đầu tiên em
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_119.wav|cảm giác như là em tự làm chủ cái việc học của bản thân tức là em không cần phải ăn nhiều hay em không cần phải làm
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_120.wav|gì chứ sáng mỗi ngủ dậy là em nghĩ là em phải học bởi vì là nếu bây giờ mà trượt là thi đại học cũng không xong Mà mà rất
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_121.wav|là nhiều thứ nó hệ lụy bên cạnh nữa Hay em nghĩ là có cái động lực mỗi người sẽ có một cái động lực để dần dần nó tự tạo
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_122.wav|thành nội lực chứ không thể có một Mẫu số chung chia sẻ lúc đấy nó làm cho chị thấy hóa
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_123.wav|ra là mình có một cái Thiên kiến rằng là cô bé Na sinh ra trong một gia đình kiểu cũng khá là may mắn Nhưng mà chị nghĩ là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_124.wav|không có đứa trẻ nào mà trưởng thành lớn lên mà mà hoàn toàn là kiểu may mắn hết
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_125.wav|ấy tức là nó vẫn là những cái lớp da mình phải bóc ra mình phải nhận thức mình phải thi đúng cái em nói rất là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_126.wav|đúng là đúng là vào cái lúc mà mình biết là cái này là của mình mình phải chứ
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_127.wav|không phải là những cái thì lúc đấy Nói rõ cái con đường nó rất là rõ thì sống còn mà lúc đấy là em còn nhớ là trong
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_128.wav|lúc em ngồi ôn thi bao bố mẹ con có thể ra khỏi nhà bất cứ lúc nào vâng nên là em nghĩ rồi phải học hành
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_129.wav|[âm nhạc] hãy quay lại cái thời điểm khó khăn đến
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_130.wav|một chút một chút nó có thành một kiểu động lực cho em trong việc phải thành
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_131.wav|công và kiếm tiền không khi mà gia đình có một chút khó khăn hoặc là mình chứng kiến cái thời điểm ra mình mình khó khăn
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_132.wav|nhưng mà cái động lực về tiền của em nó lại không quá lớn mạnh như thế bởi vì là thực ra nhà em là một gia đình cơ bản và
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_133.wav|không kinh doanh cho nên cái hướng của bố mẹ em định hướng luôn là về học là mới đây Em cũng xem một hết vào ship là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_134.wav|vừa Giáo sư là học để thoát nghèo em hoàn toàn đồng ý Cứ mỗi lần em ôn thi là bố em cứ vào vỗ tay cái gì lão Bất Hảo
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_135.wav|via lão Chi Bất Khả Thi tức là học đi rồi giả sẽ bớt khổ con ạ thì em cũng hiểu Đấy là một động lực cho em không
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_136.wav|nghĩ là em phải kiểu kiếm tiền các thứ để để tức là để để mục tiêu của mình là
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_137.wav|tiền em không nghĩ như thế Em chỉ nghĩ là nếu mình học thì mình sẽ có cơ hội có nhiều sự lựa chọn hơn thì mình sẽ tốt
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_138.wav|hơn mà Đấy cũng là điều khiến bố mẹ vui đương nhiên là khi mà em đi làm thì em cũng cố gắng
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_139.wav|tích góp tiết kiệm để lo lắng cho bố mẹ để bố mẹ không cần phải áp lực cái đấy
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_140.wav|nữa cũng là trong cái với lại giáo sư Trương Nguyễn Thành Giáo sư quần đùi ấy
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_141.wav|thì chị hỏi một cái câu mà thực ra chị có cái cảm giác lúc đấy có thể giáo sư chỉ nói được cho thế hệ của của giáo sư
D:/python/F5-TTS-official/F5-TTS/data/vietnamese_char/wavs/segment_142.wav|Nhưng mà không phải thế hệ trẻ của bọn em đấy là cái gì sẽ trở thành một cái
